servicio_id;inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;plan_id;actividad;fecha_inicio;fecha_fin;horas_servicio;tecnico;resultado;repuestos_usados;costo_manodeobra_ars;costo_repuestos_ars;costo_total_ars;ubicacion;Ubicacion_cliente;Tecnicos_Bigtools;Horas_servicio_HHMM;Inicio_Service;Fin_service;Año
SV-000819;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3/10/2023 21:00;4/10/2023 21:00;1,12;J. Pérez;Observaciones;sin_repuestos;31360;0;31360;Taller 5 - Rio Grande;Rio Grande;Tecnico 1;1h 7min;martes, 3 de octubre de 2023;miércoles, 4 de octubre de 2023;2023
SV-000848;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/4/2023 21:00;4/4/2023 21:00;0,25;R. Soto;Observaciones;sin_repuestos;7000;0;7000;Taller 5 - Rio Grande;Rio Grande;Tecnico 4;0h 15min;lunes, 3 de abril de 2023;martes, 4 de abril de 2023;2023
SV-000851;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;31/3/2024 21:00;1/4/2024 21:00;0,44;M. Gómez;Observaciones;sin_repuestos;12320;0;12320;Taller 5 - Rio Grande;Rio Grande;Tecnico 7;0h 26min;domingo, 31 de marzo de 2024;lunes, 1 de abril de 2024;2024
SV-000860;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revision de terminales;3/7/2024 21:00;3/7/2024 21:00;1,22;L. Gómez;Observaciones;sin_repuestos;34160;0;34160;Taller 5 - Rio Grande;Rio Grande;Tecnico 2;1h 13min;miércoles, 3 de julio de 2024;miércoles, 3 de julio de 2024;2024
SV-000861;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revision de terminales;5/1/2025 21:00;6/1/2025 21:00;1,08;M. Gómez;Observaciones;sin_repuestos;30240;0;30240;Taller 5 - Rio Grande;Rio Grande;Tecnico 7;1h 5min;domingo, 5 de enero de 2025;lunes, 6 de enero de 2025;2025
SV-001056;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;29/9/2023 21:00;29/9/2023 21:00;1,74;L. Gómez;Observaciones;sin_repuestos;48720;0;48720;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 2;1h 44min;viernes, 29 de septiembre de 2023;viernes, 29 de septiembre de 2023;2023
SV-001060;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;30/3/2025 21:00;31/3/2025 21:00;1,34;M. Gómez;Observaciones;sin_repuestos;37520;0;37520;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 7;1h 20min;domingo, 30 de marzo de 2025;lunes, 31 de marzo de 2025;2025
SV-001065;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeracion;25/12/2022 21:00;26/12/2022 21:00;1,46;S. López;Observaciones;sin_repuestos;40880;0;40880;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 5;1h 28min;domingo, 25 de diciembre de 2022;lunes, 26 de diciembre de 2022;2022
SV-001085;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-007;Inspeccion del alternador y cepillos;5/1/2024 21:00;6/1/2024 21:00;1,08;L. Gómez;Observaciones;sin_repuestos;30240;0;30240;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 2;1h 5min;viernes, 5 de enero de 2024;sábado, 6 de enero de 2024;2024
SV-001119;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;29/12/2021 21:00;30/12/2021 21:00;1,63;L. Gómez;Observaciones;sin_repuestos;45640;0;45640;Obra 3 - Tolhuin;Tolhuin;Tecnico 2;1h 38min;miércoles, 29 de diciembre de 2021;jueves, 30 de diciembre de 2021;2021
SV-001122;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;1/1/2023 21:00;2/1/2023 21:00;1,59;L. Gómez;Observaciones;sin_repuestos;44520;0;44520;Obra 3 - Rio Grande;Rio Grande;Tecnico 2;1h 35min;domingo, 1 de enero de 2023;lunes, 2 de enero de 2023;2023
SV-001128;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3/7/2025 21:00;4/7/2025 21:00;1,59;J. Pérez;Observaciones;sin_repuestos;44520;0;44520;Obra 3 - Rio Grande;Rio Grande;Tecnico 1;1h 35min;jueves, 3 de julio de 2025;viernes, 4 de julio de 2025;2025
SV-001129;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3/10/2025 21:00;4/10/2025 21:00;1,64;M. Gómez;Observaciones;sin_repuestos;45920;0;45920;Obra 3 - Ushuaia;Ushuaia;Tecnico 7;1h 38min;viernes, 3 de octubre de 2025;sábado, 4 de octubre de 2025;2025
SV-001150;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;28/3/2022 21:00;29/3/2022 21:00;1,5;A. Torres;Observaciones;sin_repuestos;14560;0;14560;Obra 3 - Rio Grande;Rio Grande;Tecnico 6;1h 30min;lunes, 28 de marzo de 2022;martes, 29 de marzo de 2022;2022
SV-001156;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;2/4/2024 21:00;3/4/2024 21:00;0,33;A. Torres;Observaciones;sin_repuestos;9240;0;9240;Obra 3 - Ushuaia;Ushuaia;Tecnico 6;0h 20min;martes, 2 de abril de 2024;miércoles, 3 de abril de 2024;2024
SV-001160;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/7/2025 21:00;5/7/2025 21:00;1,5;A. Torres;Observaciones;sin_repuestos;9520;0;9520;Obra 3 - Ushuaia;Ushuaia;Tecnico 6;1h 30min;viernes, 4 de julio de 2025;sábado, 5 de julio de 2025;2025
SV-001496;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;23/9/2023 21:00;24/9/2023 21:00;1,42;L. Gómez;Observaciones;sin_repuestos;39760;0;39760;Obra 5 - Rio Grande;Rio Grande;Tecnico 2;1h 25min;sábado, 23 de septiembre de 2023;domingo, 24 de septiembre de 2023;2023
SV-001509;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeracion;25/12/2024 21:00;26/12/2024 21:00;1,58;R. Soto;Observaciones;sin_repuestos;44240;0;44240;Obra 5 - Tolhuin;Tolhuin;Tecnico 4;1h 35min;miércoles, 25 de diciembre de 2024;jueves, 26 de diciembre de 2024;2024
SV-001658;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;27/12/2023 21:00;28/12/2023 21:00;1,38;A. Torres;Observaciones;sin_repuestos;38640;0;38640;Deposito 2 - Ushuaia;Ushuaia;Tecnico 6;1h 23min;miércoles, 27 de diciembre de 2023;jueves, 28 de diciembre de 2023;2023
SV-001660;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;5/1/2025 21:00;6/1/2025 21:00;1,53;L. Gómez;Observaciones;sin_repuestos;42840;0;42840;Deposito 2 - Ushuaia;Ushuaia;Tecnico 2;1h 32min;domingo, 5 de enero de 2025;lunes, 6 de enero de 2025;2025
SV-001661;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;31/3/2025 21:00;3/2/2025 21:00;1,54;S. López;Observaciones;sin_repuestos;43120;0;43120;Deposito 2 - Rio Grande;Rio Grande;Tecnico 5;1h 32min;lunes, 31 de marzo de 2025;lunes, 3 de febrero de 2025;2025
SV-001671;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeracion;3/1/2025 21:00;30/4/2025 21:00;1,29;A. Torres;Observaciones;sin_repuestos;36120;0;36120;Deposito 2 - Ushuaia;Ushuaia;Tecnico 6;1h 17min;viernes, 3 de enero de 2025;miércoles, 30 de abril de 2025;2025
SV-001772;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;5/7/2022 21:00;6/7/2022 21:00;1,28;M. Ruiz;Observaciones;sin_repuestos;35840;0;35840;Planta 4 - Tolhuin;Tolhuin;Tecnico 3;1h 17min;martes, 5 de julio de 2022;miércoles, 6 de julio de 2022;2022
SV-001811;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;26/6/2024 21:00;27/6/2024 21:00;0,5;A. Torres;Observaciones;sin_repuestos;14000;0;14000;Planta 4 - Tolhuin;Tolhuin;Tecnico 6;0h 30min;miércoles, 26 de junio de 2024;jueves, 27 de junio de 2024;2024
SV-001857;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3/10/2023 21:00;9/5/2023 21:00;1,75;A. Torres;Observaciones;sin_repuestos;49000;0;49000;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 6;1h 45min;martes, 3 de octubre de 2023;martes, 9 de mayo de 2023;2023
SV-001862;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;29/9/2025 21:00;30/9/2025 21:00;1,61;J. Pérez;Observaciones;sin_repuestos;45080;0;45080;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 1;1h 37min;lunes, 29 de septiembre de 2025;martes, 30 de septiembre de 2025;2025
SV-001887;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;27/6/2022 21:00;28/6/2022 21:00;0,65;L. Gómez;Observaciones;sin_repuestos;18200;0;18200;Sucursal 4 - Rio Grande;Rio Grande;Tecnico 2;0h 39min;lunes, 27 de junio de 2022;martes, 28 de junio de 2022;2022
SV-002170;EQP-0006;CLI-036;Cliente 036;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/3/2024 21:00;6/3/2024 21:00;0,36;S. López;Observaciones;sin_repuestos;10080;0;10080;Planta 1 - Rio Grande;Rio Grande;Tecnico 5;0h 22min;martes, 5 de marzo de 2024;miércoles, 6 de marzo de 2024;2024
SV-002171;EQP-0006;CLI-036;Cliente 036;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/5/2024 21:00;26/5/2024 21:00;1,5;R. Soto;Observaciones;sin_repuestos;11760;0;11760;Planta 1 - Rio Grande;Rio Grande;Tecnico 4;1h 30min;sábado, 25 de mayo de 2024;domingo, 26 de mayo de 2024;2024
SV-002708;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;28/3/2025 21:00;29/3/2025 21:00;0,31;M. Gómez;Observaciones;sin_repuestos;8680;0;8680;Oficina 1 - Rio Grande;Rio Grande;Tecnico 7;0h 19min;viernes, 28 de marzo de 2025;sábado, 29 de marzo de 2025;2025
SV-002821;EQP-0098;CLI-039;Cliente 039;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;6/1/2025 21:00;7/1/2025 21:00;1,56;A. Torres;Observaciones;sin_repuestos;43680;0;43680;Sucursal 3 - Ushuaia;Ushuaia;Tecnico 6;1h 34min;lunes, 6 de enero de 2025;martes, 7 de enero de 2025;2025
SV-002830;EQP-0098;CLI-039;Cliente 039;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeracion;22/9/2023 21:00;23/9/2023 21:00;1,39;A. Torres;Observaciones;sin_repuestos;38920;0;38920;Sucursal 3 - Ushuaia;Ushuaia;Tecnico 6;1h 23min;viernes, 22 de septiembre de 2023;sábado, 23 de septiembre de 2023;2023
SV-002969;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;28/3/2023 21:00;29/3/2023 21:00;1,53;M. Gómez;Observaciones;sin_repuestos;42840;0;42840;Sucursal 4 - Rio Grande;Rio Grande;Tecnico 7;1h 32min;martes, 28 de marzo de 2023;miércoles, 29 de marzo de 2023;2023
SV-003009;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revision de terminales;24/12/2022 21:00;25/12/2022 21:00;0,93;A. Torres;Observaciones;sin_repuestos;26040;0;26040;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 6;0h 56min;sábado, 24 de diciembre de 2022;domingo, 25 de diciembre de 2022;2022
SV-003083;EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;2/1/2024 21:00;3/1/2024 21:00;1,22;R. Soto;Observaciones;sin_repuestos;34160;0;34160;Obra 1 - Rio Grande;Rio Grande;Tecnico 4;1h 13min;martes, 2 de enero de 2024;miércoles, 3 de enero de 2024;2024
SV-003112;EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;6/4/2022 21:00;7/4/2022 21:00;0,47;A. Torres;Observaciones;sin_repuestos;13160;0;13160;Obra 1 - Rio Grande;Rio Grande;Tecnico 6;0h 28min;miércoles, 6 de abril de 2022;jueves, 7 de abril de 2022;2022
SV-003114;EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/12/2022 21:00;30/12/2022 21:00;0,25;L. Gómez;Observaciones;sin_repuestos;7000;0;7000;Obra 1 - Rio Grande;Rio Grande;Tecnico 2;0h 15min;jueves, 29 de diciembre de 2022;viernes, 30 de diciembre de 2022;2022
SV-003123;EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revision de terminales;6/7/2023 21:00;7/7/2023 21:00;0,83;A. Torres;Observaciones;sin_repuestos;23240;0;23240;Obra 1 - Rio Grande;Rio Grande;Tecnico 6;0h 50min;jueves, 6 de julio de 2023;viernes, 7 de julio de 2023;2023
SV-003125;EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revision de terminales;25/6/2025 21:00;26/6/2025 21:00;1,09;M. Ruiz;Observaciones;sin_repuestos;30520;0;30520;Obra 1 - Rio Grande;Rio Grande;Tecnico 3;1h 5min;miércoles, 25 de junio de 2025;jueves, 26 de junio de 2025;2025
SV-003193;EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;30/4/2022 21:00;1/5/2022 21:00;1,55;A. Torres;Observaciones;sin_repuestos;43400;0;43400;Taller 1 - Rio Grande;Rio Grande;Tecnico 6;1h 33min;sábado, 30 de abril de 2022;domingo, 1 de mayo de 2022;2022
SV-003194;EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;30/7/2022 21:00;31/7/2022 21:00;1,46;A. Torres;Observaciones;sin_repuestos;40880;0;40880;Taller 1 - Rio Grande;Rio Grande;Tecnico 6;1h 28min;sábado, 30 de julio de 2022;domingo, 31 de julio de 2022;2022
SV-003214;EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-007;Inspeccion del alternador y cepillos;2/8/2024 21:00;2/8/2024 21:00;0,67;J. Pérez;Observaciones;sin_repuestos;18760;0;18760;Taller 1 - Rio Grande;Rio Grande;Tecnico 1;0h 40min;viernes, 2 de agosto de 2024;viernes, 2 de agosto de 2024;2024
SV-003217;EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;24/7/2022 21:00;25/7/2022 21:00;1,5;S. López;Observaciones;sin_repuestos;14560;0;14560;Taller 1 - Rio Grande;Rio Grande;Tecnico 5;1h 30min;domingo, 24 de julio de 2022;lunes, 25 de julio de 2022;2022
SV-003625;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;25/9/2022 21:00;26/9/2022 21:00;1,39;S. López;Observaciones;sin_repuestos;38920;0;38920;Oficina 3 - Rio Grande;Rio Grande;Tecnico 5;1h 23min;domingo, 25 de septiembre de 2022;lunes, 26 de septiembre de 2022;2022
SV-003640;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeracion;31/12/2024 21:00;1/1/2025 21:00;1,35;S. López;Observaciones;sin_repuestos;37800;0;37800;Oficina 3 - Rio Grande;Rio Grande;Tecnico 5;1h 21min;martes, 31 de diciembre de 2024;miércoles, 1 de enero de 2025;2024
SV-003661;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;2/1/2023 21:00;3/1/2023 21:00;0,29;M. Ruiz;Observaciones;sin_repuestos;8120;0;8120;Oficina 3 - Rio Grande;Rio Grande;Tecnico 3;0h 17min;lunes, 2 de enero de 2023;martes, 3 de enero de 2023;2023
SV-003669;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/7/2025 21:00;6/7/2025 21:00;0,54;M. Ruiz;Observaciones;sin_repuestos;15120;0;15120;Oficina 3 - Rio Grande;Rio Grande;Tecnico 3;0h 32min;sábado, 5 de julio de 2025;domingo, 6 de julio de 2025;2025
SV-003672;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revision de terminales;2/7/2022 21:00;3/7/2022 21:00;1,12;M. Ruiz;Observaciones;sin_repuestos;31360;0;31360;Oficina 3 - Rio Grande;Rio Grande;Tecnico 3;1h 7min;sábado, 2 de julio de 2022;domingo, 3 de julio de 2022;2022
SV-003677;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revision de terminales;3/7/2025 21:00;4/7/2025 21:00;1,22;S. López;Observaciones;sin_repuestos;34160;0;34160;Oficina 3 - Rio Grande;Rio Grande;Tecnico 5;1h 13min;jueves, 3 de julio de 2025;viernes, 4 de julio de 2025;2025
SV-003991;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeracion;27/12/2023 21:00;28/12/2023 21:00;1,18;M. Ruiz;Observaciones;sin_repuestos;33040;0;33040;Taller 2 - Rio Grande;Rio Grande;Tecnico 3;1h 11min;miércoles, 27 de diciembre de 2023;jueves, 28 de diciembre de 2023;2023
SV-004010;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;28/3/2022 21:00;29/3/2022 21:00;0,58;M. Ruiz;Observaciones;sin_repuestos;16240;0;16240;Taller 2 - Ushuaia;Ushuaia;Tecnico 3;0h 35min;lunes, 28 de marzo de 2022;martes, 29 de marzo de 2022;2022
SV-004021;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revision de terminales;2/1/2024 21:00;3/1/2024 21:00;1,02;L. Gómez;Observaciones;sin_repuestos;28560;0;28560;Taller 2 - Tolhuin;Tolhuin;Tecnico 2;1h 1min;martes, 2 de enero de 2024;miércoles, 3 de enero de 2024;2024
SV-004105;EQP-0003;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;30/9/2022 21:00;1/10/2022 21:00;1,7;M. Ruiz;Observaciones;sin_repuestos;47600;0;47600;Taller 3 - Rio Grande;Rio Grande;Tecnico 3;1h 42min;viernes, 30 de septiembre de 2022;sábado, 1 de octubre de 2022;2022
SV-004116;EQP-0003;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeracion;25/3/2022 21:00;26/3/2022 21:00;1,42;M. Ruiz;Observaciones;sin_repuestos;39760;0;39760;Taller 3 - Ushuaia;Ushuaia;Tecnico 3;1h 25min;viernes, 25 de marzo de 2022;sábado, 26 de marzo de 2022;2022
SV-004135;EQP-0003;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/6/2022 21:00;26/6/2022 21:00;0,41;M. Ruiz;Observaciones;sin_repuestos;11480;0;11480;Taller 3 - Ushuaia;Ushuaia;Tecnico 3;0h 25min;sábado, 25 de junio de 2022;domingo, 26 de junio de 2022;2022
SV-004138;EQP-0003;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/9/2023 21:00;26/9/2023 21:00;0,53;J. Pérez;Observaciones;sin_repuestos;14840;0;14840;Taller 3 - Ushuaia;Ushuaia;Tecnico 1;0h 32min;lunes, 25 de septiembre de 2023;martes, 26 de septiembre de 2023;2023
SV-004154;EQP-0003;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revision de terminales;23/9/2025 21:00;24/9/2025 21:00;1;L. Gómez;Observaciones;sin_repuestos;28000;0;28000;Taller 3 - Tolhuin;Tolhuin;Tecnico 2;1h 0min;martes, 23 de septiembre de 2025;miércoles, 24 de septiembre de 2025;2025
SV-004173;EQP-0042;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;28/3/2022 21:00;29/3/2022 21:00;0,95;L. Gómez;Observaciones;sin_repuestos;26600;0;26600;Oficina 1 - Ushuaia;Ushuaia;Tecnico 2;0h 57min;lunes, 28 de marzo de 2022;martes, 29 de marzo de 2022;2022
SV-004180;EQP-0042;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;30/6/2024 21:00;1/7/2024 21:00;1,78;R. Soto;Observaciones;sin_repuestos;49840;0;49840;Oficina 1 - Ushuaia;Ushuaia;Tecnico 4;1h 47min;domingo, 30 de junio de 2024;lunes, 1 de julio de 2024;2024
SV-004185;EQP-0042;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeracion;27/6/2022 21:00;28/6/2022 21:00;1,89;S. López;Observaciones;sin_repuestos;52920;0;52920;Oficina 1 - Ushuaia;Ushuaia;Tecnico 5;1h 53min;lunes, 27 de junio de 2022;martes, 28 de junio de 2022;2022
SV-004190;EQP-0042;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeracion;3/1/2025 21:00;4/1/2025 21:00;1,68;M. Gómez;Observaciones;sin_repuestos;47040;0;47040;Oficina 1 - Ushuaia;Ushuaia;Tecnico 7;1h 41min;viernes, 3 de enero de 2025;sábado, 4 de enero de 2025;2025
SV-004206;EQP-0042;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;23/12/2022 21:00;24/12/2022 21:00;0,62;R. Soto;Observaciones;sin_repuestos;1736;0;17360;Oficina 1 - Ushuaia;Ushuaia;Tecnico 4;0h 37min;viernes, 23 de diciembre de 2022;sábado, 24 de diciembre de 2022;2022
SV-004209;EQP-0042;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/3/2024 21:00;29/3/2024 21:00;0,74;J. Pérez;Observaciones;sin_repuestos;20720;0;20720;Oficina 1 - Ushuaia;Ushuaia;Tecnico 1;0h 44min;viernes, 29 de marzo de 2024;viernes, 29 de marzo de 2024;2024
