servicio_id,inventario_id,cliente_id,cliente_nombre,tipo_equipo,marca,modelo,plan_id,actividad,fecha_inicio,fecha_fin,horas_servicio,tecnico,resultado,repuestos_usados,costo_manodeobra_ars,costo_repuestos_ars,costo_total_ars,ubicacion
SV-002015,EQP-0072,CLI-032,Cliente 032,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,05/02/2025,05/03/2025,"2,23",S. López,Reparado,aceite:17160; filtro_aceite:13051,62440,30211,92651,Oficina 5 - Ushuaia
SV-002016,EQP-0072,CLI-032,Cliente 032,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,29/07/2025,30/07/2025,"2,07",J. Pérez,Reparado,aceite:19116; filtro_aceite:8666,57960,27782,85742,Oficina 5 - Río Grande
SV-002017,EQP-0072,CLI-032,Cliente 032,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,25/04/2025,26/04/2025,"0,82",M. Gómez,Reparado,filtro_aire:27484,22960,27484,50444,Oficina 5 - Río Grande
SV-002018,EQP-0072,CLI-032,Cliente 032,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,23/04/2025,24/04/2025,"1,59",M. Ruiz,OK,sin_repuestos,44520,0,44520,Oficina 5 - Ushuaia
SV-002019,EQP-0072,CLI-032,Cliente 032,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,25/07/2025,26/07/2025,"1,12",M. Ruiz,OK,sin_repuestos,31360,0,31360,Oficina 5 - Ushuaia
SV-002020,EQP-0072,CLI-032,Cliente 032,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-004,Revisión de correas de ventilador y tensión,24/04/2025,25/04/2025,"1,36",A. Torres,OK,correas:10394,38080,10394,48474,Oficina 5 - Tolhuin
SV-002021,EQP-0072,CLI-032,Cliente 032,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-005,Limpieza de radiador y sistema de refrigeración,05/03/2025,05/04/2025,"1,7",L. Gómez,OK,sin_repuestos,47600,0,47600,Oficina 5 - Tolhuin
SV-002022,EQP-0072,CLI-032,Cliente 032,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,25/04/2025,26/04/2025,"0,86",M. Ruiz,OK,filtro_combustible:15794,24080,15794,39874,Oficina 5 - Río Grande
SV-002023,EQP-0072,CLI-032,Cliente 032,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-007,Inspección del alternador y cepillos,23/04/2025,24/04/2025,"0,93",A. Torres,OK,sin_repuestos,26040,0,26040,Oficina 5 - Ushuaia
SV-002024,EQP-0072,CLI-032,Cliente 032,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,24/07/2025,25/07/2025,"0,65",J. Pérez,OK,sin_repuestos,18200,0,18200,Oficina 5 - Ushuaia
SV-002025,EQP-0072,CLI-032,Cliente 032,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,05/01/2025,05/02/2025,"0,85",M. Gómez,OK,sin_repuestos,23800,0,23800,Oficina 5 - Tolhuin
SV-002026,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,27/09/2023,28/09/2023,"0,67",M. Gómez,Observaciones,filtro_combustible:10368,14740,10368,25108,Planta 2 - Río Grande
SV-002027,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,29/11/2023,30/11/2023,"0,48",M. Ruiz,OK,filtro_combustible:15743,10560,15743,26303,Planta 2 - Río Grande
SV-002028,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,01/02/2024,01/03/2024,"0,68",R. Soto,Reparado,filtro_combustible:16019,14960,16019,30979,Planta 2 - Río Grande
SV-002029,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,26/03/2024,27/03/2024,"0,55",L. Gómez,OK,filtro_combustible:24689,12100,24689,36789,Planta 2 - Río Grande
SV-002030,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,05/05/2024,05/06/2024,"0,6",L. Gómez,OK,filtro_combustible:19428,13200,19428,32628,Planta 2 - Río Grande
SV-002031,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,29/06/2024,30/06/2024,"0,63",M. Ruiz,OK,filtro_combustible:22666,13860,22666,36526,Planta 2 - Río Grande
SV-002032,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,08/05/2024,08/06/2024,"0,5",J. Pérez,OK,filtro_combustible:9602,11000,9602,20602,Planta 2 - Río Grande
SV-002033,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,28/09/2024,29/09/2024,"0,62",M. Gómez,Reparado,filtro_combustible:10861,13640,10861,24501,Planta 2 - Río Grande
SV-002034,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,11/02/2024,11/03/2024,"0,53",M. Gómez,OK,filtro_combustible:15751,11660,15751,27411,Planta 2 - Río Grande
SV-002035,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,25/11/2024,26/11/2024,"1,5",S. López,OK,filtro_combustible:24948,12540,24948,37488,Planta 2 - Río Grande
SV-002036,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,01/01/2025,01/01/2025,"0,67",M. Ruiz,OK,filtro_combustible:22179,14740,22179,36919,Planta 2 - Río Grande
SV-002037,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,31/01/2025,02/01/2025,"0,36",L. Gómez,OK,filtro_combustible:12697,7920,12697,20617,Planta 2 - Río Grande
SV-002038,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,25/02/2025,26/02/2025,"0,47",R. Soto,Reparado,filtro_combustible:13367,10340,13367,23707,Planta 2 - Río Grande
SV-002039,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,04/04/2025,04/04/2025,"0,31",M. Ruiz,OK,filtro_combustible:24993,6820,24993,31813,Planta 2 - Río Grande
SV-002040,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,24/04/2025,25/04/2025,"0,49",S. López,OK,filtro_combustible:23079,10780,23079,33859,Planta 2 - Río Grande
SV-002041,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,28/05/2025,29/05/2025,"0,66",R. Soto,OK,filtro_combustible:17687,14520,17687,32207,Planta 2 - Río Grande
SV-002042,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,08/04/2025,08/05/2025,"0,49",M. Ruiz,Observaciones,filtro_combustible:11447,10780,11447,22227,Planta 2 - Río Grande
SV-002043,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,09/07/2025,09/08/2025,"0,51",S. López,OK,filtro_combustible:11305,11220,11305,22525,Planta 2 - Río Grande
SV-002044,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-001,Limpieza de filtros de agua y combustible,10/06/2025,10/07/2025,"0,54",S. López,OK,sin_repuestos,11880,13367,25247,Planta 2 - Río Grande
SV-002045,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-002,Cambio de aceite de bomba,28/03/2024,29/03/2024,"0,95",A. Torres,Observaciones,aceite:27840; filtro_aceite:9302,20900,37142,58042,Planta 2 - Río Grande
SV-002046,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-002,Cambio de aceite de bomba,25/03/2025,26/03/2025,"0,91",S. López,OK,aceite:27503; filtro_aceite:12025,20020,39528,59548,Planta 2 - Río Grande
SV-002047,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-002,Cambio de aceite de bomba,10/03/2025,10/04/2025,"0,65",S. López,OK,aceite:27469; filtro_aceite:9416,14300,36885,51185,Planta 2 - Río Grande
SV-002048,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-003,Revisión del sistema de seguridad y válvula de rebose,10/03/2023,10/04/2023,"1,05",S. López,OK,sin_repuestos,23100,0,23100,Planta 2 - Río Grande
SV-002049,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-003,Revisión del sistema de seguridad y válvula de rebose,31/12/2023,01/01/2024,"1,26",J. Pérez,OK,sin_repuestos,27720,0,27720,Planta 2 - Río Grande
SV-002050,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-003,Revisión del sistema de seguridad y válvula de rebose,25/03/2024,26/03/2024,"0,85",L. Gómez,OK,sin_repuestos,18700,0,18700,Planta 2 - Río Grande
SV-002051,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-003,Revisión del sistema de seguridad y válvula de rebose,07/07/2024,07/08/2024,"1,23",J. Pérez,OK,sin_repuestos,27060,0,27060,Planta 2 - Río Grande
SV-002052,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-003,Revisión del sistema de seguridad y válvula de rebose,31/12/2024,01/01/2025,"1,1",L. Gómez,OK,sin_repuestos,24200,0,24200,Planta 2 - Río Grande
SV-002053,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-003,Revisión del sistema de seguridad y válvula de rebose,31/03/2025,04/01/2025,"1,08",M. Gómez,Reparado,sin_repuestos,23760,0,23760,Planta 2 - Río Grande
SV-002054,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-003,Revisión del sistema de seguridad y válvula de rebose,07/04/2025,07/04/2025,"1,12",R. Soto,OK,sin_repuestos,24640,0,24640,Planta 2 - Río Grande
SV-002055,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-003,Revisión del sistema de seguridad y válvula de rebose,30/09/2025,10/01/2025,"1,02",S. López,OK,sin_repuestos,22440,0,22440,Planta 2 - Río Grande
SV-002056,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,10/02/2023,10/03/2023,"0,58",M. Gómez,OK,mangueras:19162,12760,19162,31922,Planta 2 - Río Grande
SV-002057,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,30/10/2023,31/10/2023,"0,36",S. López,OK,sin_repuestos,7920,11172,19092,Planta 2 - Río Grande
SV-002058,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,01/02/2024,01/03/2024,"0,53",M. Gómez,OK,mangueras:14378,11660,14378,26038,Planta 2 - Río Grande
SV-002059,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,28/01/2024,29/01/2024,"0,51",L. Gómez,OK,mangueras:18292,11220,18292,29512,Planta 2 - Río Grande
SV-002060,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,27/03/2024,27/03/2024,"0,69",S. López,OK,mangueras:10656,15180,10656,25836,Planta 2 - Río Grande
SV-002061,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,23/04/2024,24/04/2024,"0,26",S. López,Reparado,mangueras:8583,5720,8583,14303,Planta 2 - Río Grande
SV-002062,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,09/06/2024,09/07/2024,"0,39",R. Soto,OK,mangueras:19714,8580,19714,28294,Planta 2 - Río Grande
SV-002063,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,30/09/2024,10/01/2024,"0,39",S. López,Reparado,mangueras:8144,8580,8144,16724,Planta 2 - Río Grande
SV-002064,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,26/01/2025,27/01/2025,"0,37",R. Soto,OK,mangueras:17634,8140,17634,25774,Planta 2 - Río Grande
SV-002065,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,26/02/2025,27/02/2025,"0,58",A. Torres,OK,mangueras:14537,12760,14537,27297,Planta 2 - Río Grande
SV-002066,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,05/06/2025,05/07/2025,"0,78",M. Gómez,Reparado,sin_repuestos,17160,12264,29424,Planta 2 - Río Grande
SV-002067,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,06/06/2025,06/07/2025,"0,51",J. Pérez,Reparado,mangueras:12103,11220,12103,23323,Planta 2 - Río Grande
SV-002068,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,29/06/2025,30/06/2025,"0,25",J. Pérez,Observaciones,mangueras:14198,5500,14198,19698,Planta 2 - Río Grande
SV-002069,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,08/02/2025,08/03/2025,"0,46",S. López,OK,mangueras:18200,10120,18200,28320,Planta 2 - Río Grande
SV-002070,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-004,Limpieza de mangueras y boquillas,10/05/2025,06/10/2025,"0,39",R. Soto,OK,mangueras:12659,8580,12659,21239,Planta 2 - Río Grande
SV-002071,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-005,Sustitución de filtro de detergente,10/02/2023,10/03/2023,"1,5",A. Torres,OK,sin_repuestos,13640,0,13640,Planta 2 - Río Grande
SV-002072,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-005,Sustitución de filtro de detergente,26/09/2024,27/09/2024,"1,5",J. Pérez,OK,sin_repuestos,14080,0,14080,Planta 2 - Río Grande
SV-002073,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-005,Sustitución de filtro de detergente,04/05/2025,04/06/2025,"0,43",M. Ruiz,Reparado,sin_repuestos,9460,0,9460,Planta 2 - Río Grande
SV-002074,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-005,Sustitución de filtro de detergente,10/02/2025,10/03/2025,"0,46",J. Pérez,OK,sin_repuestos,10120,0,10120,Planta 2 - Río Grande
SV-002075,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-006,Limpieza del sistema de calefacción,10/02/2023,10/03/2023,"1,01",M. Gómez,OK,sin_repuestos,22220,0,22220,Planta 2 - Río Grande
SV-002076,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-006,Limpieza del sistema de calefacción,10/03/2024,10/04/2024,"0,68",A. Torres,Reparado,sin_repuestos,14960,0,14960,Planta 2 - Río Grande
SV-002077,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-007,Revisión del sistema eléctrico y termostato,23/09/2023,24/09/2023,"1,22",M. Gómez,OK,sin_repuestos,26840,0,26840,Planta 2 - Río Grande
SV-002078,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-007,Revisión del sistema eléctrico y termostato,30/09/2024,10/01/2024,"0,9",M. Ruiz,OK,sin_repuestos,19800,0,19800,Planta 2 - Río Grande
SV-002079,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-008,Cambio de filtro fino de bomba,10/03/2023,10/03/2023,"0,8",J. Pérez,Observaciones,sin_repuestos,17600,0,17600,Planta 2 - Río Grande
SV-002080,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-008,Cambio de filtro fino de bomba,04/07/2024,04/08/2024,"1,5",L. Gómez,Reparado,sin_repuestos,13640,0,13640,Planta 2 - Río Grande
SV-002081,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-008,Cambio de filtro fino de bomba,30/03/2025,31/03/2025,"1,5",J. Pérez,Reparado,sin_repuestos,20240,0,20240,Planta 2 - Río Grande
SV-002082,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-008,Cambio de filtro fino de bomba,10/01/2025,10/02/2025,"0,63",R. Soto,Reparado,sin_repuestos,13860,0,13860,Planta 2 - Río Grande
SV-002083,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-009,Revisión del quemador y válvula de seguridad,23/09/2023,24/09/2023,"0,83",J. Pérez,OK,sin_repuestos,18260,0,18260,Planta 2 - Río Grande
SV-002084,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-009,Revisión del quemador y válvula de seguridad,10/06/2024,10/07/2024,"0,85",A. Torres,OK,sin_repuestos,18700,0,18700,Planta 2 - Río Grande
SV-002085,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-010,Limpieza de tanque de detergente y prueba general,24/09/2024,24/09/2024,"0,79",M. Gómez,OK,sin_repuestos,17380,0,17380,Planta 2 - Río Grande
SV-002086,EQP-0100,CLI-032,Cliente 032,Hidrolavadora Karcher,Kärcher,HDS 12/18-4 S,KH-010,Limpieza de tanque de detergente y prueba general,27/09/2025,28/09/2025,"0,6",M. Ruiz,OK,sin_repuestos,13200,0,13200,Planta 2 - Río Grande
SV-002087,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,01/06/2025,01/07/2025,"2,16",A. Torres,Reparado,aceite:15608; filtro_aceite:11056,6048,26664,87144,Sucursal 3 - Río Grande
SV-002088,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,27/06/2025,27/06/2025,"1,73",A. Torres,OK,aceite:22062; filtro_aceite:12525,48440,34587,83027,Sucursal 3 - Río Grande
SV-002089,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,30/09/2025,10/01/2025,"2,2",J. Pérez,OK,aceite:30285; filtro_aceite:9149,61600,39434,101034,Sucursal 3 - Río Grande
SV-002090,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,04/01/2025,04/02/2025,"1,18",A. Torres,OK,filtro_aire:18121,33040,18121,51161,Sucursal 3 - Río Grande
SV-002091,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,10/03/2025,10/03/2025,"0,79",S. López,Reparado,filtro_aire:14930,22120,14930,37050,Sucursal 3 - Río Grande
SV-002092,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,27/09/2024,28/09/2024,"1,48",L. Gómez,OK,sin_repuestos,41440,0,41440,Sucursal 3 - Río Grande
SV-002093,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,07/06/2025,07/06/2025,"1,08",J. Pérez,OK,sin_repuestos,30240,0,30240,Sucursal 3 - Río Grande
SV-002094,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,10/02/2025,10/03/2025,"1,77",A. Torres,Reparado,sin_repuestos,49560,0,49560,Sucursal 3 - Río Grande
SV-002095,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-004,Revisión de correas de ventilador y tensión,10/04/2024,10/05/2024,"1,13",M. Gómez,Reparado,correas:28399,31640,28399,60039,Sucursal 3 - Río Grande
SV-002096,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-004,Revisión de correas de ventilador y tensión,10/06/2025,10/07/2025,"1,19",J. Pérez,OK,correas:20255,33320,20255,53575,Sucursal 3 - Río Grande
SV-002097,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-005,Limpieza de radiador y sistema de refrigeración,10/01/2024,10/02/2024,"1,85",M. Gómez,OK,sin_repuestos,51800,0,51800,Sucursal 3 - Río Grande
SV-002098,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-005,Limpieza de radiador y sistema de refrigeración,04/03/2025,04/04/2025,"1,45",L. Gómez,OK,sin_repuestos,40600,0,40600,Sucursal 3 - Río Grande
SV-002099,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-005,Limpieza de radiador y sistema de refrigeración,25/09/2025,26/09/2025,"1,39",L. Gómez,OK,sin_repuestos,38920,0,38920,Sucursal 3 - Río Grande
SV-002100,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,10/02/2024,10/03/2024,1,S. López,Reparado,filtro_combustible:16179,28000,16179,44179,Sucursal 3 - Río Grande
SV-002101,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,01/05/2025,01/06/2025,"0,92",A. Torres,OK,filtro_combustible:20114,25760,20114,45874,Sucursal 3 - Río Grande
SV-002102,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,07/03/2025,07/04/2025,"1,28",S. López,OK,filtro_combustible:15819,35840,15819,51659,Sucursal 3 - Río Grande
SV-002103,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,30/09/2025,10/01/2025,"1,5",M. Ruiz,OK,filtro_combustible:15662,35560,15662,51222,Sucursal 3 - Río Grande
SV-002104,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-007,Inspección del alternador y cepillos,25/09/2025,26/09/2025,"1,32",A. Torres,OK,sin_repuestos,36960,0,36960,Sucursal 3 - Río Grande
SV-002105,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,04/10/2024,10/05/2024,"0,56",M. Ruiz,OK,sin_repuestos,15680,0,15680,Sucursal 3 - Río Grande
SV-002106,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,26/12/2024,27/12/2024,"0,25",R. Soto,OK,sin_repuestos,7000,0,7000,Sucursal 3 - Río Grande
SV-002107,EQP-0054,CLI-033,Cliente 033,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,24/03/2025,25/03/2025,"0,49",J. Pérez,OK,sin_repuestos,13720,0,13720,Sucursal 3 - Río Grande
